,COPEPODS_01,COPEPODS_05,COPEPODS_06,COPEPODS_07,COPEPODS_08,COPEPODS_09,COPEPODS_10,COPEPODS_11,COPEPODS_12,COPEPODS_14,COPEPODS_15,COPEPODS_16,COPEPODS_17,COPEPODS_18,COPEPODS_19,COPEPODS_20,COPEPODS_21,COPEPODS_22,COPEPODS_23,COPEPODS_24,COPEPODS_25,COPEPODS_26,COPEPODS_27,COPEPODS_28,COPEPODS_29,COPEPODS_30,COPEPODS_31,COPEPODS_32,COPEPODS_33,COPEPODS_34,COPEPODS_35,COPEPODS_36,COPEPODS_37,COPEPODS_38,COPEPODS_39,COPEPODS_40,COPEPODS_41,COPEPODS_42,COPEPODS_43,COPEPODS_44,COPEPODS_45,COPEPODS_46,COPEPODS_47,COPEPODS_48,COPEPODS_49,COPEPODS_50,COPEPODS_51,COPEPODS_52,COPEPODS_53,COPEPODS_54,COPEPODS_55,COPEPODS_56,COPEPODS_57,COPEPODS_58,COPEPODS_59,COPEPODS_60,COPEPODS_61
TRINITY_DN24992_c0_g1_i1.m.12242,5.03374811,5.243522657,4.533592153,4.65991064,5.110205587,4.122191083,3.743960727,2.159614192,4.276204439,5.381586326,2.291153657,5.417504896,5.498365983,4.564246558,2.236583427,3.699073535,2.239672958,5.030752991,2.258061516,4.2645491,3.2762106,5.372969265,5.269873169,4.827718002,4.559270645,3.334106022,5.261819727,4.542985503,4.618227537,4.450886685,4.433548159,5.047928043,4.469182954,5.359417846,5.052303874,4.668519357,3.285186541,3.94239705,4.798975814,4.77623405,4.796622897,5.029807989,3.843011569,4.921501646,5.390985482,4.580635931,4.831558875,5.247357241,4.168595442,4.586058888,4.701343882,4.940113729,2.267168205,2.144099657,2.098934323,2.130860391,4.80970009
TRINITY_DN25023_c0_g3_i1.m.12294,5.172623377,4.774712069,4.74285496,4.86917347,5.056434564,4.653383127,4.690184972,NA,5.222432677,4.742852403,4.237377104,4.77876845,3.274670784,5.188543157,4.767782111,NA,4.770872822,4.169628332,3.204290622,4.210773266,4.807396994,5.319197689,5.216101867,4.188979682,5.505502025,NA,4.208050267,4.752252987,5.564457967,5.075189879,3.057852649,5.186800772,5.678449488,4.890606998,4.998533159,NA,NA,3.303666427,4.745205319,5.459430592,NA,4.168678501,4.20428029,5.382301906,5.167290802,4.789895509,4.777787106,4.778547387,5.699783556,4.795323113,4.647573729,5.301380158,5.53531296,4.675290406,4.630114629,NA,5.755927667
TRINITY_DN25030_c0_g1_i1.m.12318,6.647531215,6.539128641,6.855194639,5.98151101,6.946380173,6.765723986,6.802524543,6.99579736,6.69734358,6.507266626,6.827765902,6.543185358,6.971971766,6.885846534,7.072763404,6.950285322,6.883209068,7.059571663,7.001120625,6.8011611,7.112380998,6.668576709,6.913404147,7.078928957,6.980411677,7.49220319,7.185457667,7.057234311,6.591909458,7.287063721,6.64823249,7.164212174,7.070895583,7.102483757,7.136405961,6.88320835,7.513684511,6.778567472,6.857544021,7.114911325,7.369766237,7.058627189,7.094227247,7.198247105,7.144698741,6.554312952,6.989661285,7.253457408,7.092231806,7.007197449,7.122484063,7.098219188,7.27325516,6.68071188,6.520060287,7.054500192,7.060910489
TRINITY_DN25044_c0_g1_i1.m.12288,4.863419093,4.558620193,4.848690268,4.238040849,4.010262392,3.437284448,4.05905049,4.059676615,5.176263541,5.111720656,4.191207838,5.147636972,5.228501682,5.364768417,4.136646101,4.014167262,3.554775484,4.538491844,4.573149652,5.386997184,4.176268286,5.009994947,5.169933719,3.557846907,3.552440664,4.64919257,4.576913068,4.858084251,4.611396193,4.444054773,4.011680035,4.140635334,4.462354445,4.674512338,4.952360943,4.983616628,4.600285235,4.672523949,4.85103713,4.828299917,5.33411448,4.537547166,4.573148563,4.751167094,4.12111627,4.895731488,4.146657048,4.884382017,5.068653522,5.164188995,4.43147958,5.477604959,4.167216895,4.044153018,4.735946392,4.767888615,4.861757645
TRINITY_DN25067_c0_g1_i1.m.12328,3.945212881,2.962347653,3.930479152,5.378725714,4.413986009,4.425974229,5.462775247,5.200367141,3.995024812,3.930480404,NA,3.966394128,4.632221645,2.961125793,4.955406765,5.154858932,NA,2.942220405,3.976872155,3.983364959,5.31695193,3.091780889,3.988692372,3.961571035,2.956157106,4.637879975,5.30256647,3.93987986,5.337047395,4.847777161,3.830432165,2.959391921,4.866076678,4.078237662,3.771125616,4.650371405,5.004008494,4.076248878,NA,3.910089797,4.515444784,4.526234996,2.976866377,4.417927472,3.939882497,4.97752523,2.965421918,4.551139513,5.472374023,3.982952561,5.157131143,4.073970782,3.985973027,2.862912703,3.817738448,4.849682175,4.528518583
TRINITY_DN25105_c0_g1_i1.m.12413,3.788702998,3.805839592,4.095910315,2.900286638,4.672518416,4.854432777,4.528662742,4.721936051,5.423480837,5.095902778,2.853470361,4.131819399,3.890753801,1.804628799,5.120828416,4.483781274,4.801992241,4.107639684,2.820377995,3.826863061,5.297952379,1.93527823,3.417154878,3.805062572,1.799647348,4.481377302,4.824132205,3.783376445,3.443578695,4.013199882,2.673926718,4.124811813,4.516928868,4.243662997,3.936545996,4.23083637,1.847492306,1.919746744,1.77633334,4.075511831,NA,4.36973051,3.820362897,4.483812647,1.783365817,2.821011234,4.393871229,4.394631488,4.900832772,3.411407887,4.678697797,2.917470218,4.999392007,4.513768925,4.831163671,4.863099842,4.108975419
TRINITY_DN25135_c0_g1_i1.m.12441,3.607345603,4.039510866,3.592610736,4.455896748,2.906195847,3.918182186,3.539948121,3.955609845,NA,2.007631054,3.087143099,3.043558014,4.446353118,3.623266738,3.617541564,3.495061623,4.357594703,3.019387531,4.375967458,3.645499168,3.657154493,3.753923066,3.065857138,3.623706207,4.033331558,4.452010479,2.057795312,3.01705103,3.677249891,3.924947546,3.907605596,3.62152125,3.528206419,NA,3.433246264,4.142582436,3.666143536,4.475343266,3.59495835,4.572224685,4.592610858,4.603400581,4.054034941,3.495096121,4.017042927,3.054695419,3.627544599,3.043351167,2.96457897,3.060123537,3.912370661,4.15113855,4.063140788,1.940080564,1.894909631,2.926854899,3.605683988
TRINITY_DN25148_c0_g1_i1.m.12464,4.208244588,4.225372048,NA,4.319835863,4.092060899,3.104052528,4.140844067,3.141470707,4.25805436,5.19351481,4.85796528,4.814395852,4.310292026,4.224168761,5.218442737,NA,4.221528484,5.527177035,5.23990801,4.831359743,5.579985689,4.939787541,5.251724594,6.031962055,4.219199045,3.315954987,4.243672124,5.202911151,5.600082414,4.695774606,5.415397739,4.80738986,5.129111827,4.926231431,4.619118322,3.328440286,5.26704602,4.92424683,3.195869772,4.173128926,4.193516689,4.789267486,5.561832094,3.095993067,4.787874322,5.56248773,5.813409608,4.814170772,5.150447579,4.245984033,5.098236792,5.337003694,4.833969933,4.710912582,4.080772853,3.112707739,4.206587541
TRINITY_DN25171_c0_g1_i1.m.12495,4.333776032,3.765939536,5.056014434,4.44536736,4.632626482,5.451970693,2.681420161,5.267004091,4.383587266,3.734082256,2.813571161,3.769996915,2.850852787,3.764732683,4.759011119,4.9584579,2.762109436,2.745824293,NA,3.786964961,2.798630826,3.895394639,3.792291154,2.765172343,2.759767426,3.856518514,4.784242045,4.743479046,2.818726535,4.651379141,3.634041483,2.762987351,5.254641469,3.881842214,4.896653348,2.869016228,4.392578203,2.879852057,4.321400069,5.521049137,5.056010783,NA,4.780473385,3.636570322,NA,NA,3.769011649,5.354742104,4.275980525,3.786547832,4.960734096,3.877573009,4.374535682,3.66652032,4.621345908,5.460639253,4.332122107
TRINITY_DN25199_c0_g2_i1.m.12520,5.807708952,6.087871563,5.792980028,5.919294759,5.691518939,6.551505111,6.225735829,5.419009937,6.120555087,6.792975533,6.720463195,6.67689016,6.587828335,6.309057965,6.08093706,5.958460234,6.820994433,6.067746334,6.687367108,6.983364959,6.120554475,6.43971171,6.114223254,6.824068067,6.496731985,6.915414766,6.106169011,6.065408212,6.877617271,6.195702196,6.371004436,6.499959867,6.213998706,6.618804572,6.311690306,6.775905438,6.714503437,6.616817113,6.473400586,6.450659654,6.792977251,6.289193335,6.517438979,5.958494078,6.06541033,6.518092301,6.505982523,6.506744116,6.012941579,5.845445957,6.54569508,6.421894406,6.111504896,6.210839669,5.358308075,5.390249231,6.069085675
TRINITY_DN25220_c0_g1_i1.m.12565,4.120779639,4.137915017,5.106055163,6.40229505,3.004587796,5.016581695,6.860738765,4.054008402,4.170593037,5.691012443,5.507469994,3.141966596,6.030187101,6.721667603,4.71594207,4.00849784,3.13407103,4.117787566,5.152443131,5.966291929,6.977950411,6.074715598,5.16426198,4.137139732,4.716695566,5.813451734,5.47813902,3.115456097,6.190693035,4.608311765,4.5909718,4.719925728,5.041646196,5.838769243,5.531655481,6.048337227,6.349506447,6.251820957,4.693364748,3.085669037,5.427979362,5.11684177,5.152439902,4.593499628,4.115451203,5.738057289,4.140988586,5.726709406,6.647945777,4.743484304,5.332701839,5.249544354,4.161547059,4.623447573,3.993314685,3.025244898,4.70408628
TRINITY_DN25280_c0_g1_i1.m.12625,5.208244588,6.684805617,5.515444586,6.779265468,5.677020912,6.689008368,6.310770782,6.948829306,6.065412752,6.652945068,6.594932443,5.814393443,5.310295836,6.224168761,5.803402628,7.265887981,6.543459452,5.790210462,6.561836105,6.246398569,6.065413902,4.939787541,3.251720953,5.809568929,6.026552891,6.637879975,6.565600219,6.202911151,6.737585938,6.280738902,5.678433681,5.80738986,4.129108107,5.663197025,6.034156478,5.328444066,6.852007221,NA,6.655297558,6.173126958,4.77847919,5.526232122,6.699335618,6.095997011,6.01026747,6.940999115,6.687880122,5.229208272,6.320371663,6.053338955,6.79867651,6.337005562,6.833969933,6.125950081,6.402704271,7.360642699,5.791550042
TRINITY_DN25280_c1_g1_i1.m.12627,5.421648016,NA,6.214276911,5.533238071,4.890425359,6.902412772,4.354253007,6.676806858,6.793390162,6.214271446,6.293762348,6.027797202,6.523698855,NA,7.016807114,6.894329154,6.019897317,6.22600826,6.038273243,5.4598036,5.793391187,4.568227429,5.465130689,6.245365032,6.017565184,NA,6.627001311,6.001276998,5.076522567,6.131571166,4.306875683,4.43583316,NA,6.724598485,6.0549147,6.54184924,5.480449025,6.360042096,6.409270117,6.845961284,6.406919533,5.417707441,6.453307662,6.116755712,5.738245892,4.453963274,5.763779992,6.612538944,5.36385065,3.459390055,6.896602776,5.135373008,5.047373769,5.924315849,6.753611225,6.78555015,NA
TRINITY_DN25280_c1_g2_i1.m.12628,6.337529147,5.86923024,3.515444586,5.226724982,6.413986009,4.425974229,6.047737748,5.463402233,6.901914112,NA,NA,6.13632202,5.954150959,5.131058405,NA,6.587816831,5.543459452,6.334531957,4.561837554,NA,5.901914431,4.676749237,5.158618345,5.13149505,4.541125633,7.445234897,6.735525585,6.332194613,5.185045937,6.754670019,5.737327678,6.129316923,6.036000687,NA,5.678013061,6.45772892,6.588972555,6.468566749,5.102757557,3.495049148,6.515443196,NA,NA,6.587849669,3.524841949,4.562484625,4.550378274,NA,5.794301457,5.88983905,5.420164887,5.243894788,6.570935527,4.447875204,6.210057769,6.019606587,5.528515636
TRINITY_DN25319_c0_g1_i2.m.12685,5.345299153,6.062866856,6.031009138,5.778814505,5.929549688,6.048453401,5.862860814,5.863491027,6.202465981,5.789996961,6.217411588,6.27337544,5.769276721,5.946183657,6.162848614,6.23301537,6.265474579,6.249193278,6.283851684,6.19080625,5.854542314,5.951306517,6.089218345,5.683586788,6.056690088,5.912437575,6.287616683,6.339965467,5.73713553,6.154756712,5.930962963,6.166833462,6.173053036,6.063286046,5.978562992,5.787427768,5.404099126,5.646259993,5.792350885,6.117534049,5.652494895,5.800790169,6.283847367,6.040404804,5.661892577,5.837042577,6.065940951,6.173617709,6.194389544,5.967998026,6.405214546,6.059021725,6.19341553,5.8479648,6.217827708,6.249768297,5.928603899
TRINITY_DN25346_c0_g1_i1.m.12693,2.579861325,3.012020119,2.565124438,1.106500575,1.878700743,3.212625629,1.927493411,0.92811034,1.044736022,3.30208915,3.059662363,3.601047787,3.096952556,2.010814968,2.005083023,0.882616901,2.0081821,2.576867583,2.026571688,1.033051288,NA,2.141486651,2.038378313,NA,2.005840276,2.687562246,3.030329667,1.989564162,2.064812693,2.482422949,1.880129565,1.009047292,0.915754501,2.127917137,1.820813134,3.437022384,3.05369552,2.710899221,NA,0.959759403,3.302099606,2.575911463,1.026588673,2.467607563,2.989562524,2.612174919,2.600073719,1.015886951,1.937083785,NA,2.46986111,2.70861051,2.620631536,3.234525582,2.45239721,NA,1.993232801
TRINITY_DN25353_c0_g1_i1.m.12747,4.835295779,4.530492526,5.083598051,4.946880776,3.397176322,4.731092438,4.445968936,4.446594509,2.563186109,4.498631974,5.578124474,4.534549425,3.61541331,4.851215771,4.845490541,4.723009114,4.526651546,4.832297998,4.866953811,5.136481922,4.56317917,5.467297241,5.556846676,4.851653232,4.524317251,4.943000501,NA,3.508031932,4.905204119,5.223286902,4.983552768,3.52754081,4.756157758,4.231354964,4.339278156,4.218526437,3.572159879,3.644409067,4.500986967,4.800176631,5.083596168,5.316780912,5.129985201,4.723045859,4.829962442,4.867605655,5.118528711,5.119292563,5.04052975,4.873032339,5.573280969,5.449481505,2.554122995,4.431067891,3.38589562,4.417834289,5.319063928
TRINITY_DN25440_c0_g1_i1.m.12860,5.821828441,5.353531224,5.584709357,NA,5.483246992,6.080198959,5.754430565,6.117628541,5.064285805,5.321669421,6.079231919,5.620621685,5.701484403,3.030403975,5.609633103,5.902190795,5.027760377,5.596440477,5.368062423,5.052626652,6.064286255,3.161046292,5.379881273,4.615794349,5.832781753,5.444109047,5.371827839,5.594103174,4.669342968,5.724395395,4.48466309,5.613618052,6.105263287,4.732459197,5.647739361,4.719638888,6.073272656,5.730472817,5.002094077,5.564316338,4.999741322,6.010533271,5.631096264,5.709581429,5.331071139,4.631747287,NA,5.357364721,5.76402893,4.637173874,5.904463911,6.313158415,5.862590188,5.73953399,4.887002278,5.240872203,5.334743211
TRINITY_DN25447_c0_g1_i2.m.12823,6.176536703,6.608703667,6.799238809,6.703162719,6.060347976,6.602852667,6.846103886,6.261768372,6.756863892,5.576840705,6.241294356,5.612759702,5.430587479,5.607496568,6.338734308,6.353760995,6.019897317,6.810970158,6.738713923,6.504196471,7.143887668,5.73815173,6.220017028,5.344902043,6.017565184,4.699279484,7.042038417,6.586240245,6.535952983,6.99664221,4.891835975,5.60575445,6.834366776,6.461565282,5.154450633,5.126812285,5.872765967,5.945005241,5.316160914,6.430924608,5.313810128,6.462103156,6.845625002,6.594803656,5.808633717,6.846279421,6.348742493,6.728015581,7.341129726,6.214274277,6.803492975,6.594802674,6.217299275,6.246243943,6.879142107,6.233009312,6.589916918
TRINITY_DN25459_c0_g1_i1.m.12918,5.822815659,6.64729841,6.393048833,6.74175785,6.291588538,6.525969941,6.340378206,5.925970057,6.457590167,6.714972267,6.472534423,6.931463786,7.012325948,6.539177284,6.640364315,5.710531262,6.643455909,6.989743261,7.102403943,6.767859348,6.332059085,6.96939208,6.77318607,6.746065623,6.155694653,6.737876154,6.317673116,6.517920746,6.98018698,6.632273132,6.708039423,6.296426328,6.328641966,6.763193711,6.233687252,6.849905187,6.88161416,6.953852571,6.617789874,6.372657142,6.808084566,6.278304429,6.761363752,6.032494877,6.624836841,6.762019058,6.74990712,6.931241117,5.934940454,6.560992552,6.413244463,6.858465282,6.448539974,6.647409931,6.017272985,5.897209489,6.521596399
TRINITY_DN25497_c0_g2_i1.m.12997,5.412715848,5.429845485,4.590635268,4.301907958,5.074134793,5.308518232,4.537964021,4.123556628,4.240140346,5.175591358,4.670116973,5.626546428,5.877336524,4.621284888,5.615556615,3.493078129,4.940575295,5.772290175,4.221985468,4.228476263,3.655179047,3.751937464,4.970768334,5.206684505,5.201276807,5.298028807,4.225746622,4.600028178,4.675271396,4.092891477,5.297941447,5.789466339,4.526224652,5.738387071,5.238627202,5.532917766,5.471516088,5.543754805,4.914909453,4.892170487,5.760554701,5.408775759,4.637017806,5.3004672,5.407384966,5.222637,5.432917909,5.433679726,5.132524175,4.965027628,5.302706257,4.734120079,4.231087005,5.330419613,4.47789265,4.094789368,4.925630878
TRINITY_DN25512_c0_g1_i1.m.13044,NA,2.917946562,2.886095482,3.01240051,3.784626497,NA,4.418383634,3.834050976,3.950630086,3.88608432,3.965577491,3.92200597,3.002857976,3.916736757,2.911012058,2.788525898,NA,2.897815278,NA,3.938966959,3.950629473,3.047391703,3.944298253,NA,2.911766377,3.008515201,2.936237233,3.895484281,2.970719084,NA,2.786034011,2.914998964,NA,4.033842072,2.726719683,NA,2.959613789,NA,NA,NA,2.886094516,2.896870832,4.517438979,2.788564739,3.895483233,3.933128199,2.92102319,3.92178486,3.843014307,NA,2.790806819,3.029582265,2.941577723,NA,3.773349001,2.80528673,NA
TRINITY_DN25518_c0_g1_i1.m.13055,2.330513661,2.347624402,3.315772883,2.442095857,2.214311611,2.226303083,2.263098467,3.263724633,NA,2.315779539,NA,2.351696749,2.432542251,NA,2.340696334,2.218222903,2.343782618,2.327507258,NA,NA,NA,2.477070497,2.373985805,2.346875067,2.341467036,2.438220444,NA,2.3251706,NA,2.233064894,2.215725202,2.344673364,NA,2.463532525,3.156409274,NA,3.389299235,2.461527867,NA,2.295394124,2.3157776,NA,NA,2.218257296,NA,NA,2.350717834,3.351467955,NA,2.368243266,NA,2.459269341,3.371259628,2.248202859,NA,NA,NA
TRINITY_DN25522_c0_g1_i1.m.13065,3.390623523,3.822791139,3.790936187,2.917244938,1.689463386,3.28642977,1.738272866,1.738883125,2.855466021,4.112852657,2.870412755,2.826847924,3.907706315,3.821583739,2.815853063,NA,3.818949729,3.802665475,3.422279227,2.843819577,3.855477697,3.537202452,3.434105705,2.822016492,3.816614652,2.913356657,2.841081386,3.800324858,3.460531541,2.708225809,3.690885854,1.819846087,4.04845236,4.523650428,3.631565994,4.247791753,3.449425201,4.258622271,3.378248622,4.092470377,3.790929243,4.386682835,3.837316231,3.278369119,4.122253066,3.837971621,4.147786449,4.826625636,1.747847786,4.428359859,3.28061705,4.256349261,4.168353205,3.723366715,3.263153023,1.710130491,4.125933009
TRINITY_DN25531_c0_g1_i1.m.13089,9.004105113,9.284268025,8.73783816,9.253196281,8.735913507,8.747902324,8.993289489,8.817039934,8.933623423,8.93047872,9.232361888,8.773752147,8.71022532,8.868024665,8.692372124,8.948406194,8.69546312,8.783517027,9.006620297,9.179762085,9.164948729,9.207265696,9.0761547,9.020465613,9.015057304,9.14038059,8.821940354,8.781179615,9.211517851,8.689081106,8.917899073,9.018285517,8.638665093,9.078235897,8.709720962,8.939880772,9.033757652,8.98313916,8.962579182,8.573056923,8.837371608,8.971017639,9.173267098,8.739853358,8.878478075,9.17392185,8.995160985,8.807477364,8.887411832,9.098426563,8.864949156,9.13286483,9.015720854,8.525880649,8.876634828,8.657035961,8.68051954
TRINITY_DN25531_c0_g1_i2.m.13090,6.682177261,6.377378181,5.930483552,5.79376587,5.829022015,6.256048628,6.462775247,6.10083338,4.410059883,5.930478159,5.425008227,5.966396296,6.26965309,6.183526165,6.540369266,6.417891641,4.958498388,NA,NA,6.56832746,6.217416534,4.506824966,4.403729872,4.376610755,5.693128124,5.789884001,6.395676244,5.939877524,6.01512068,6.07017166,4.830436775,6.544354422,4.281111945,5.493272808,4.771120891,6.065410417,5.004008494,6.813214472,4.347870758,5.910092158,5.930481489,5.678236365,6.976869995,6.247999907,6.354916566,6.199916985,4.965412702,NA,6.472374023,5.39798786,5.57216765,NA,5.722939569,6.599881864,5.554707032,5.849682175,5.943554609
TRINITY_DN25567_c0_g1_i1.m.13114,2.03034113,3.047459619,3.600563094,3.141915764,1.914154116,3.511092175,1.962929745,4.285481824,2.080152963,3.015592995,3.095082143,3.051509206,4.132376472,NA,2.040527099,4.239974994,3.043619132,3.612296706,3.646952356,2.068495106,2.080140004,2.176908831,NA,3.631653048,3.626240929,3.722994647,3.650720665,2.024982847,3.100237965,2.932892462,3.500511151,4.044506502,3.951191571,2.163351138,3.856241048,3.735493438,4.4110525,4.746325152,4.01794996,2.995210544,3.01559314,3.026386504,2.061977967,1.918079218,4.024996348,3.062639029,4.050527779,3.051293725,1.972520912,2.068058908,3.505277916,2.159094492,NA,2.94803749,3.487825662,3.519761069,3.613628382
TRINITY_DN25574_c0_g1_i1.m.13131,4.428633139,3.860801582,3.828942684,4.955262646,3.727483896,2.739471704,4.3612342,NA,3.893487798,5.150867778,3.908427209,5.186788279,2.945722833,4.444559781,4.438827781,2.731391962,2.856956052,4.840678801,4.875332906,4.881827331,3.893487183,4.990251633,3.88715735,4.44499588,4.439587419,NA,2.879096611,2.838335215,4.498545026,3.74623762,3.72889433,3.857854088,2.764544789,2.976698067,2.669580895,2.963872579,NA,2.974700664,2.831298921,3.808553246,2.82894644,4.424695413,3.875333074,2.731418071,4.83834166,4.875986184,4.448836856,4.449598799,3.78587814,4.466374285,3.73366467,2.97243369,4.884433865,4.346336992,3.716204056,2.748148128,3.842013359
TRINITY_DN25591_c0_g1_i1.m.13146,0.714808781,1.731907463,1.700059686,1.826360872,1.598620019,0.610618205,NA,0.648025158,0.764585194,2.285012662,0.779512859,2.320938272,0.816839588,0.730730686,2.309949711,2.187458364,1.728071802,0.711827952,2.331415068,1.752964463,0.764617855,NA,NA,NA,NA,NA,0.750183659,1.709435608,2.369648647,NA,1.600026736,1.728959896,0.635671228,2.432790776,0.540731303,1.834972844,1.77359277,1.845812361,0.702413869,NA,NA,1.71084025,NA,0.602561529,NA,1.747107928,1.734988882,2.320727634,0.656948517,NA,0.604823571,0.843540091,NA,1.632508766,0.587348805,2.204226939,1.713132202
