"","COPEPODS_01","COPEPODS_05","COPEPODS_06","COPEPODS_07","COPEPODS_08","COPEPODS_09","COPEPODS_10","COPEPODS_11","COPEPODS_12","COPEPODS_14","COPEPODS_15","COPEPODS_16","COPEPODS_17","COPEPODS_18","COPEPODS_19","COPEPODS_20","COPEPODS_21","COPEPODS_22","COPEPODS_23","COPEPODS_24","COPEPODS_25","COPEPODS_26","COPEPODS_27","COPEPODS_28","COPEPODS_29","COPEPODS_30","COPEPODS_31","COPEPODS_32","COPEPODS_33","COPEPODS_34","COPEPODS_35","COPEPODS_36","COPEPODS_37","COPEPODS_38","COPEPODS_39","COPEPODS_40","COPEPODS_41","COPEPODS_42","COPEPODS_43","COPEPODS_44","COPEPODS_45","COPEPODS_46","COPEPODS_47","COPEPODS_48","COPEPODS_49","COPEPODS_50","COPEPODS_51","COPEPODS_52","COPEPODS_53","COPEPODS_54","COPEPODS_55","COPEPODS_56","COPEPODS_57","COPEPODS_58","COPEPODS_59","COPEPODS_60","COPEPODS_61"
"TRINITY_DN17284_c0_g1_i1.m.5913",2.3378630995,NA,NA,2.420477154,2.389341934,NA,2.348323631,NA,NA,2.414728462,2.3925284725,3.413458143,2.300185931,2.518255333,NA,NA,3.602069401,2.362122969,NA,3.339039946,2.32593872,3.59430563,3.426610445,NA,2.5274570005,NA,NA,NA,2.493369097,NA,NA,2.5317323545,NA,2.514128714,NA,3.891055679,NA,2.310836266,2.507907251,NA,NA,NA,NA,NA,2.560776719,2.5181956745,2.554771321,2.455244042,3.471540885,NA,NA,3.4147368785,2.4648498235,2.414161108,NA,NA,NA
"TRINITY_DN17803_c0_g1_i1.m.6232",4.5666907555,5.3972061385,2.981728759,5.064325225,4.618165071,3.927702051,3.992171337,3.9466660055,4.751167094,4.058592883,4.0363900565,4.057314333,2.944058886,4.162102693,4.644883769,2.863268974,4.245928554,5.005981177,4.104877149,2.982897778,4.969807138,4.238159307,3.070468136,3.162096912,5.4932464635,3.978232799,3.1351359055,4.076003842,4.722190247,3.964160615,3.14169959,5.1756023875,3.079195913,4.742952079,3.057273057,NA,NA,NA,3.151748949,3.104237401,2.9405060785,5.395022888,4.631587087,2.958500586,3.204625573,3.1620561345,NA,4.099087251,4.700355224,4.186555393,4.010557308,4.6435576235,5.1087147005,4.058023428,4.658055785,3.003286835,3.059913493
"TRINITY_DN17817_c0_g1_i1.m.6251",NA,4.9347940585,2.841253769,4.923844324,3.892721845,2.787229419,5.173621409,4.8061855325,4.02572084,4.503074659,3.8959058905,3.916834916,NA,4.021619685,4.504400523,3.722791039,4.105451101,3.865498485,4.549356132,4.427374146,4.829328087,3.097682834,NA,4.021615873,NA,NA,3.9946469815,2.935525149,3.996742146,2.823687874,4.586174273,NA,NA,3.017496521,2.916782776,4.809466302,3.772474554,2.814226906,4.011275367,4.548713627,2.8000139365,4.517577244,3.906144066,NA,4.064141301,3.0215622955,3.058151951,4.543572002,3.974911568,NA,3.870075257,2.9181159535,NA,4.917546152,3.932608877,2.862794338,2.919437794
"TRINITY_DN17832_c0_g1_i1.m.6261",4.6545644105,4.0111499945,3.332638121,4.000195257,5.191464619,3.863574511,4.665008676,3.8825373835,4.839036045,3.994459926,4.7092255485,4.730150457,3.294963381,4.09796736,5.218180947,3.799142455,NA,3.941854508,4.455781956,3.918761868,5.128067489,4.589064002,4.743304922,4.097972124,4.1071880315,4.914108286,5.2933954075,5.011877009,4.48813379,3.90002947,4.49260147,4.1114674035,4.752037792,3.508887457,3.408183369,3.300859177,3.848833729,3.305614115,4.087619315,2.455154011,3.8763685945,4.008966468,4.982491636,4.631327718,4.555534355,4.5129555335,3.549534385,5.034959667,5.051262454,4.537463472,4.946427177,4.9944649725,4.7815504315,4.730858834,4.424000793,4.676119086,3.995788312
"TRINITY_DN17861_c0_g1_i1.m.6266",5.9926991755,5.8232147205,6.72966549,6.660257654,6.266565821,6.813142369,6.588108458,6.1800326235,6.399565125,6.29195713,6.9218308085,6.290680156,6.177416138,6.910037701,7.070890061,5.874247128,7.256902029,6.601915896,6.700808514,6.408904703,6.71774391,6.986092356,6.081438298,6.173070851,7.0567571665,6.863677006,6.7310652465,6.823943221,6.370590181,6.712099963,6.375056818,6.7715354145,6.82713735,6.391350208,6.653206336,6.18331076,6.508893307,6.965674022,6.747686696,6.53024394,6.6884356435,6.306458805,6.642554922,6.191857519,6.630632964,6.9099843455,6.209597124,6.847024366,6.541398661,6.419917204,6.758492096,6.2919570485,6.7046498105,6.068997534,6.669026915,6.429290548,6.485926829
"TRINITY_DN17936_c0_g2_i1.m.6324",5.0719249395,4.5805149255,3.486968101,5.15451959,4.538435951,3.432942554,NA,NA,NA,3.563834925,4.5416292875,4.562550183,3.449283525,3.667336574,3.565160493,3.368506828,3.751167094,3.511219787,4.610113182,3.488132688,3.475047296,3.743393885,3.575708178,4.667336475,4.6765544305,4.483473737,4.6403642325,3.581243433,4.642463758,4.469399963,3.646928752,4.6808340175,3.584441638,4.663219722,3.562506396,4.455184109,4.418194498,4.459940499,4.656989878,4.609470741,4.4457352325,4.578329419,3.551852257,4.463730964,3.709865073,4.6672856205,3.703856771,4.604322166,4.620628513,3.691787035,4.515791789,5.1487918115,4.6139498115,4.563258365,4.578328524,3.508518165,4.565152116
"TRINITY_DN17994_c0_g1_i1.m.6347",4.0204972905,3.5290823515,4.020494327,2.518123991,NA,2.381509321,3.445981009,NA,2.620008222,4.097362016,NA,3.511124654,3.397856954,3.615907621,3.513720458,NA,NA,3.459790814,3.558686212,4.021662472,3.423616784,3.691961626,4.846202791,NA,2.6251149865,4.017003437,2.5889304495,3.529816703,2.591024975,4.417970967,3.595503683,3.6294085855,4.117971126,3.611795209,4.096044465,2.403745757,3.36676192,3.993473846,2.605553033,2.558032071,3.3943111125,2.5268966,4.500430701,4.412300359,2.658437215,3.6158513645,2.652427764,4.137858788,3.569193721,3.640360675,4.464362076,4.5124004645,2.5625164385,4.511831821,4.111864551,2.4570823,4.835652009
"TRINITY_DN18089_c0_g1_i1.m.6374",NA,NA,NA,5.865544415,6.156351504,5.728922961,7.793395076,5.3328519665,6.289351063,5.859813276,7.4225732895,5.858537992,6.915197271,6.285249871,7.0310641,5.664495103,7.85450644,7.614557309,7.365527241,7.784116408,7.471466852,7.03937604,7.331119386,5.963319684,6.2944665805,7.866920213,6.9363510495,7.784116592,7.523409864,6.572737491,7.112837471,6.2987489725,7.580860732,6.766561321,7.317924149,7.073096143,7.173611938,7.925847906,7.274901009,NA,7.6486092655,7.574754711,7.307273627,8.152031355,6.327773518,7.5482305545,6.584809587,5.900308394,6.238539392,6.572736563,7.811776054,6.6671694475,7.9099368045,6.859245654,6.196242485,7.263933968,7.446101716
"TRINITY_DN18191_c0_g1_i1.m.6405",3.5831777545,3.6767248775,4.583181033,3.665774372,3.63464884,3.529155472,5.178587932,NA,3.767654812,4.660043506,3.6378402875,4.65876857,NA,3.763553316,3.661369543,NA,3.84738636,5.192396991,3.706324874,3.584350391,NA,3.839602622,3.671922401,NA,5.3577302375,NA,3.7365852965,3.677459527,4.738679073,5.565612855,NA,3.7770499135,3.680650629,3.759437979,4.658722696,4.551397156,5.099371469,4.556155422,NA,3.705680939,3.5419467755,3.674548506,NA,4.559946674,3.806080769,3.7634970535,3.80007439,3.700533154,4.716843828,5.372967662,5.196969605,3.6600431325,5.2951292725,5.244438039,3.674549862,3.604734364,5.661369181
"TRINITY_DN18421_c0_g1_i1.m.6500",3.7269117135,3.8204629475,3.726917885,NA,4.778390055,3.672883058,3.737364958,NA,NA,3.803779171,4.7815761575,3.802507208,4.689236319,NA,4.805104188,NA,NA,4.751167094,NA,4.728079749,3.714995664,NA,NA,NA,3.9165068235,4.723425404,3.8803211855,3.821189067,3.882410429,4.709347221,NA,3.9207867455,4.824386153,3.903169043,3.802455811,5.280095134,4.658146949,5.284849874,3.896942076,4.84942055,5.2706458455,3.818283984,3.791808476,5.288641103,3.949813294,NA,NA,3.844276498,3.860572597,NA,3.755745166,3.8037763685,3.8539005055,4.803212687,3.818282847,NA,5.390067435
"TRINITY_DN18442_c0_g1_i1.m.6495",3.6974491335,2.7909869515,2.112474497,3.195075135,3.163961812,NA,3.44486561,4.8847803535,4.466884881,4.1893492,3.1671459385,1.188081863,4.981701023,NA,2.775639057,5.16395544,3.698617614,2.136742546,4.405554937,3.92101212,2.685516662,2.368911933,3.786188906,4.462779601,2.8870317545,4.916348212,4.5878152405,3.528690634,2.852954511,3.67988038,4.59438017,4.4762840915,4.017315618,3.873709767,3.995381253,4.540136965,4.365646239,5.085457253,4.604435334,5.141881303,5.0712537865,3.788811238,3.49930684,4.089248958,2.335394744,4.4627282955,4.914348359,3.229839935,NA,4.317310274,3.141310794,2.7743226865,4.2394747235,3.773743874,4.525780743,4.593472452,3.775634941
"TRINITY_DN18473_c0_g1_i1.m.6534",2.8712965635,3.9648528565,3.871302295,2.953906586,3.922776466,4.817277712,3.881746672,3.8362472705,3.055787283,4.948169548,3.9259665565,4.531855855,5.155555752,4.051681289,4.534458801,3.752851031,3.135513722,3.895558838,3.994455334,3.872474385,4.859385573,4.127728922,2.960036501,4.051673384,4.6458553105,4.452773122,3.0247152005,4.55054748,3.026802735,3.853736626,3.031273296,4.0651766555,2.96877862,4.047563366,4.531809862,5.424486619,5.124464271,5.651632484,3.041330229,NA,5.1520014485,2.962676587,2.936192356,4.433030683,4.094199393,3.0516327275,4.088204481,3.988662966,4.004968183,4.076125354,4.485092924,2.9481756145,3.9982884405,2.947606312,3.962672756,3.892861519,NA
"TRINITY_DN18511_c0_g1_i1.m.6563",7.5628376485,7.9612418375,7.475375767,7.805898358,7.848777634,7.813666922,7.57328475,7.8326334385,7.829774359,8.137204035,7.6175010385,7.638427829,7.685627246,7.97767636,7.875495107,7.678850582,7.987506227,7.587092976,8.183485176,7.564005945,7.785382971,7.819266285,7.564115106,7.825671457,8.0572824305,7.995446229,8.0210958805,7.569653737,7.952803112,7.457810537,8.158902086,8.1286804775,7.572848432,7.821559146,8.25135892,7.835911987,7.991569748,7.971911648,7.645399796,8.121443868,7.8264633245,7.959059133,7.540268767,7.452140728,7.605162899,7.9776230475,8.084591696,8.116297336,7.515928554,7.76766394,7.963635151,7.4591317765,7.7722886315,7.359028179,8.090302582,7.666854222,7.55356588
"TRINITY_DN18642_c0_g1_i1.m.6646",6.7041936045,6.7977430195,6.797304005,7.27221653,6.549217756,6.74327813,7.129678524,7.4061001975,7.441209212,7.12209744,7.0218913585,6.779783971,6.929553135,7.065138906,7.334926892,7.263813304,6.968397451,6.909020936,7.505413177,6.968396704,7.308944927,7.375659177,7.055968203,7.29960321,7.1568175435,6.601167365,7.1986345685,6.891581072,7.274731207,7.23917005,7.127193447,7.1611016135,7.142703398,7.061025049,6.779738031,6.672412872,6.976463251,6.857740234,7.289255986,6.919809632,6.7560731695,7.058595519,7.385759105,7.095997011,6.827555434,7.6780625325,7.101664793,7.306980439,7.100890768,7.32405745,7.07405877,7.3977314685,6.9242913145,7.043526501,7.532524626,7.211175308,6.962956833
"TRINITY_DN18709_c0_g1_i1.m.6675",5.3822649475,3.8908482535,3.797299422,3.879899547,4.848775885,5.328241047,3.807745609,3.7622461535,4.981777593,4.874169434,4.8519674465,3.872889762,3.759627075,4.977675802,3.875490824,3.678849919,4.061503264,3.821559174,5.505412422,5.383435309,3.785382971,5.053729254,4.886043201,4.977673265,4.9868909725,3.793815217,3.9507043525,5.476543978,5.952803112,3.779742103,3.957272714,4.9911760735,5.479738059,3.973562784,3.87285203,3.765524797,NA,3.770282578,3.967327891,3.919810862,NA,5.473634016,5.44715863,4.774069902,5.020201193,5.5625865595,5.59916464,4.914660909,4.930968633,5.002130272,3.826133977,5.4591325545,3.9242913145,3.873597371,4.88866906,3.818852096,4.875494262
"TRINITY_DN18762_c0_g1_i1.m.6697",3.4077366755,3.5012866255,4.407734993,5.075296497,3.459214391,4.353708371,4.418181352,3.3726756945,4.592212097,4.484605709,3.4624026945,5.068289425,4.370061216,4.588110774,4.485930767,4.289282312,4.671942468,3.431990894,4.530880875,4.993867204,4.395814491,3.664165458,5.081440286,4.58810835,4.5973283515,4.404244231,5.1461027455,5.086976777,4.563236156,4.390170545,5.567700548,4.6016068905,3.505211692,4.583995286,3.483279902,4.960920108,4.923932226,4.380713661,4.577761694,3.530248774,4.3665075485,3.499108924,4.472627726,4.384502597,4.630634524,5.1730179035,5.209597124,4.525094983,5.126363978,4.612563139,5.021525599,4.4846003785,4.5347219355,4.484037061,4.499101158,3.429292358,4.485929845
"TRINITY_DN18813_c0_g1_i1.m.6744",NA,3.2218233645,4.12827921,4.210871951,3.179756676,3.074246219,3.138717397,3.0932169205,3.312748905,3.20514005,NA,NA,5.090601167,4.308652872,4.206465282,3.009819441,3.392482155,3.152535986,3.251430523,NA,NA,4.969668461,4.217018029,NA,3.3178705165,4.124785636,3.2816735835,NA,NA,3.110711601,4.288242683,4.9071114215,3.225751087,4.304537343,3.203814829,5.096494511,3.059501612,4.686211261,4.883261782,4.250782079,4.6720108895,NA,NA,4.10504358,3.351172712,3.3086005285,4.345179342,4.245640241,4.261940733,NA,3.157097802,4.2051422925,3.2552577365,4.204573438,4.219645565,3.149838925,3.206468878
"TRINITY_DN18889_c0_g1_i1.m.6793",7.3536967085,6.6171713305,7.260587399,6.436292987,6.864602243,6.884633995,7.451606041,5.6405642505,6.345525054,7.337453752,7.5782850555,7.429286317,4.316019662,6.534070489,6.891320027,5.23524348,6.939827653,7.284842286,6.79877192,7.676793058,7.865338064,6.417478935,7.901868334,5.119029423,7.5432858745,NA,6.6770248475,7.255330267,6.968627678,6.65805975,6.098624594,7.8694980595,7.451169387,7.436845865,7.014203285,4.321913609,NA,3.326670049,6.983152411,7.061166055,NA,7.351953735,8.062446755,6.500387616,7.66405643,6.8559447775,6.570595904,7.471056716,7.946791293,6.880450579,6.84195635,7.7524907625,7.6506104535,7.751922678,6.904493177,5.697180348,7.519350268
"TRINITY_DN19167_c0_g1_i1.m.6919",4.9097775625,5.0033254405,4.494738638,4.992373815,3.961255279,2.855750611,4.505186856,4.4596839195,4.0942546,4.986642526,4.5494036955,4.570330304,5.679458564,5.412078626,4.572932622,3.791323587,4.173985401,4.934031725,4.617887151,4.910945672,4.897859595,4.751167094,3.998518386,4.67510957,4.0993704105,3.906290432,4.6481470585,4.004056531,4.065277362,3.892214055,4.069742881,5.1036532235,4.592210773,4.086033836,3.985326513,4.462962972,4.841011859,5.467714829,4.079801084,4.032281901,4.8685488915,4.586108745,3.974672282,3.886541673,4.132677827,4.6750622595,3.126676709,4.027139818,4.043441557,4.699568571,2.938610258,3.9866401925,4.6217267345,4.571040329,3.001141712,2.931339535,2.987973135
"TRINITY_DN19169_c0_g1_i1.m.6920",5.2535337695,6.0840462515,5.668569285,5.751164572,5.457009807,5.83693733,6.000944632,5.6335108365,6.075436065,6.24793613,6.0451622535,5.966551605,5.95282366,3.848942904,5.969154294,5.772508844,4.669741291,5.277788523,6.113644509,6.254701332,6.159149997,4.924998011,5.631778707,5.964419375,5.5951248725,6.167578771,5.5589373725,5.499815289,6.409031851,6.066043259,5.565500231,4.5994112585,5.881519252,6.166757225,5.618582285,5.752266897,6.262767313,5.75702181,5.423557546,4.206112882,6.2123023995,5.982330007,5.955857284,5.519805723,5.476430612,6.4338520375,5.622436237,6.593285561,6.217269877,5.747863826,5.571866059,5.6199051335,6.1174863585,6.06679557,6.081862774,5.805600454,6.068689154
"TRINITY_DN19316_c0_g1_i1.m.7019",5.3536974255,5.0322101805,4.938659304,5.021256011,5.727099642,4.884631731,4.949106471,4.9036015735,4.538170132,5.430563157,5.4083607945,5.429287085,4.900984322,5.119033495,5.431887501,5.557172296,5.202862466,4.962915023,5.061806737,4.939827464,5.341775511,5.610125344,4.442437278,5.119029423,4.5432882765,5.672133088,5.0920638985,5.03293564,5.509196652,5.65805975,4.513659916,5.1325322455,5.036132152,5.114919549,5.014203285,5.906878252,4.869892354,4.91163255,5.845649756,5.798132542,5.6343946925,4.445065582,5.418589746,5.33046187,5.161558122,4.5340140435,5.570594272,5.056020889,5.072323451,4.558521237,4.96748638,5.0155266495,5.0656479535,4.42999332,5.445062201,5.697180348,5.016851401
"TRINITY_DN19320_c0_g1_i1.m.7023",6.6957323505,6.1612505325,6.515160226,6.012793264,6.981672282,6.139206756,5.618716846,5.7431344705,6.60009846,6.385575817,5.6629340145,6.143291399,6.03002487,6.595998174,6.271424395,6.074779126,6.679827902,6.539414331,6.053345581,5.609438089,5.918276958,6.864697554,5.697009877,6.248071716,5.6052134965,6.189741175,6.6685635885,6.872473109,5.348730829,6.175666639,6.768234328,5.6094987485,6.290704948,6.243960578,6.590704548,5.89841661,5.998932715,5.903172421,6.865756701,6.81823893,6.3743949475,5.869561495,5.258124269,6.392390661,6.416129297,5.3735534465,6.147096346,6.532984817,5.911856164,6.813095302,5.959026469,6.4924905555,6.5426135115,6.684567494,6.606525789,5.629822914,6.271423675
"TRINITY_DN19343_c0_g1_i1.m.7016",4.5282716895,4.2067809445,5.113233145,4.1958313,3.579745211,5.059205702,5.538717548,4.8151407795,5.034670174,4.927063372,6.0423651605,5.188822187,5.075558525,5.293605543,5.191425154,3.994780546,4.377435522,5.137486969,5.236381238,5.336794357,5.323703317,5.592052113,5.617008735,5.515997869,5.8877858515,5.332134552,5.2666345625,3.622550067,5.00569599,5.510705246,5.273199123,5.0440728425,4.947672113,3.70453204,4.188780104,5.666414226,4.781428144,5.086208978,3.698298433,4.650778651,5.2943959375,4.619634889,3.593160738,5.312390649,4.751167094,5.7085889555,5.067096659,3.645636023,4.246897575,3.733095338,3.557096074,5.1901004035,3.6552618695,5.604567081,4.204600283,5.13478845,4.928391292
"TRINITY_DN19377_c0_g1_i1.m.7035",5.5707956735,4.6643445495,4.892725183,5.23835158,4.944197689,4.516767002,5.16620334,5.3430915955,5.077196632,4.232620225,5.2104212215,4.231349152,4.855046755,4.336129595,5.23395057,5.037305905,4.419957235,3.595053121,4.693941558,5.571964129,5.558873809,4.412183225,5.466888553,3.751161683,5.0823119315,5.374659085,4.3091607875,4.250036162,5.311255741,4.875156054,3.7307638,5.3496291735,5.475621455,5.06897976,4.231304426,5.123977445,5.502026942,4.865696775,4.325784848,4.278261487,5.3369204975,4.247120817,5.443042732,4.869486509,5.115619157,5.5584692775,2.78770449,5.010083739,5.511812696,5.097547344,4.921551888,5.4550155305,4.2827464695,4.232052085,5.247124588,4.914278558,5.233947404
"TRINITY_DN19494_c0_g1_i1.m.7122",3.3431287745,6.0216389275,5.665054868,5.425722569,5.716530102,5.611029582,5.353573451,4.8930320095,5.112565112,5.004954358,5.9827541525,6.003679154,6.475376999,5.523501024,5.421317843,4.809639391,4.607331412,5.68931088,6.05123751,5.929258139,5.33120584,5.184517902,5.75379564,5.108461045,5.5327168685,5.661564332,4.4965279975,5.437406687,5.820554278,5.325561211,5.50309346,5.8589300375,4.440603354,4.519384587,4.418674069,6.11870203,6.08171532,6.316101653,5.513150681,4.465634034,5.8868593135,6.019455743,5.729949101,5.64182096,5.887952994,5.1084103755,5.144986891,5.460487622,5.061753624,5.132915841,5.371957154,6.0049553695,5.4701172715,6.226780951,5.019453002,3.364682834,5.421318001
"TRINITY_DN19524_c0_g1_i1.m.7143",3.3750714135,4.4686217775,3.375066788,3.457669498,2.426546243,NA,3.385514151,NA,NA,2.451927454,4.0146943315,4.772589336,3.922361148,4.140402151,NA,NA,NA,4.7212528,3.498214505,2.376249758,NA,4.95342888,2.463812021,3.55544119,NA,2.371589206,NA,NA,3.53056666,3.357500418,3.535039714,NA,2.472546526,NA,NA,4.343292269,3.306304154,3.933011425,2.54510016,NA,NA,4.051396465,4.439962391,NA,NA,2.5553939045,2.591962354,NA,NA,4.90182577,NA,4.0368984335,2.5020488355,2.451377745,NA,NA,2.453257762
"TRINITY_DN19644_c0_g1_i1.m.7204",1.7687435255,1.8622973345,NA,NA,NA,NA,NA,NA,1.953221395,NA,NA,NA,1.731063639,NA,1.846928328,NA,NA,1.792990022,3.47684013,1.769902462,NA,3.025153524,NA,NA,NA,1.765226649,1.9221388965,1.863019463,1.924240669,1.751177394,NA,NA,1.866190286,1.944990102,1.844287209,1.736963963,1.699976194,1.741720871,NA,1.891236593,2.7275135455,1.860103082,NA,1.745506074,1.991641757,3.9490581415,1.985641564,2.886102574,1.902384414,NA,1.797552003,1.8455931835,NA,1.845024504,1.860106761,3.375258265,NA
"TRINITY_DN19680_c0_g1_i1.m.7244",1.9694976165,4.6479965705,4.776837872,4.37400548,4.828312182,4.722813421,5.149856835,3.5193892715,3.738926467,4.85370473,4.8315018025,4.367000458,4.253739861,4.734820988,4.047679753,3.851035005,4.233685138,4.578702038,4.677592114,4.555613631,4.957563125,5.033266066,4.64318736,4.734818977,4.1590777155,4.287922152,4.1228873815,4.385693695,4.44691477,4.759275909,4.714411548,4.7483208405,4.651917485,4.46767156,4.045031898,3.937703882,3.900713717,4.264387632,4.461435732,4.413916685,4.5132172245,4.64581559,4.619343625,4.75360432,4.514309501,4.9571570215,4.508310858,4.086842131,5.103145674,4.759270311,4.998312497,4.6313131405,5.0964742025,4.367712943,4.645813747,3.576001098,4.369605451
"TRINITY_DN19935_c0_g1_i1.m.7416",2.9019999385,2.9955579665,2.901999917,3.984595541,2.953467666,NA,2.912438938,3.8669426735,4.086473353,2.978860827,4.5416292875,3.977587682,3.864321025,4.667336574,2.980191922,2.783550904,5.166203202,2.926251599,4.025147874,3.903170187,2.890084796,3.158437048,2.99073439,4.082373974,3.0915977675,3.898511237,4.0554017315,NA,4.057498286,2.884431201,4.061966251,3.0958775185,NA,3.078257221,3.977546947,2.870215749,2.833238044,3.874977998,3.072021933,4.02450519,2.8607788855,2.993366918,3.966899102,NA,3.124902572,4.0823171025,4.118903198,3.019359665,3.035659614,3.106830217,2.930822877,2.9788725985,NA,2.978301623,2.993359585,2.923548812,NA
"TRINITY_DN19984_c0_g2_i3.m.7440",3.1790601935,4.2726116315,NA,NA,3.230532611,NA,3.189517365,NA,3.3635442,3.255930217,NA,4.254656413,3.141390706,NA,3.257260147,2.060611263,NA,3.203318454,3.302215508,4.180233058,NA,NA,3.267803544,4.359438379,NA,NA,4.3324668265,2.273343536,4.656491918,2.161489916,NA,3.3729423555,3.861496365,3.355328738,3.254612537,3.147284204,3.695263763,3.152034519,3.349085371,NA,3.1378406185,3.270424778,3.243964324,NA,3.401963823,NA,4.717889307,NA,3.897692444,3.383895283,NA,3.2559280685,3.8910160805,NA,3.270428483,NA,NA
