,x
TRINITY_DN37020_c3_g2_i6|m.69950,19
TRINITY_DN37020_c3_g3_i1|m.69938,19
TRINITY_DN37029_c0_g1_i2|m.70244,1
TRINITY_DN37293_c0_g1_i1|m.70311,6
TRINITY_DN37452_c0_g1_i1|m.70345,14
TRINITY_DN37972_c0_g1_i1|m.70442,15
TRINITY_DN38903_c0_g1_i1|m.70624,3
TRINITY_DN39258_c0_g1_i1|m.70675,5
TRINITY_DN39508_c0_g1_i1|m.70704,3
TRINITY_DN39687_c0_g1_i1|m.70728,12
TRINITY_DN40055_c0_g1_i1|m.70763,5
TRINITY_DN41048_c0_g1_i1|m.70860,12
TRINITY_DN41758_c0_g1_i1|m.70918,3
TRINITY_DN43031_c0_g1_i1|m.71054,3
TRINITY_DN44855_c0_g1_i1|m.71390,11
TRINITY_DN46475_c0_g1_i1|m.71627,3
TRINITY_DN46915_c0_g1_i1|m.71671,3
TRINITY_DN49285_c0_g1_i1|m.71844,3
TRINITY_DN49776_c0_g1_i1|m.71869,10
TRINITY_DN50337_c0_g1_i1|m.71936,10
TRINITY_DN50550_c0_g1_i1|m.71978,5
TRINITY_DN50790_c0_g1_i1|m.72037,5
TRINITY_DN51905_c0_g1_i1|m.72213,11
TRINITY_DN52054_c0_g1_i1|m.72233,15
TRINITY_DN52864_c0_g1_i1|m.72334,21
TRINITY_DN52973_c0_g1_i1|m.72353,14
TRINITY_DN53038_c0_g1_i1|m.72366,5
TRINITY_DN53421_c0_g1_i1|m.72432,3
TRINITY_DN54143_c0_g1_i1|m.72512,10
TRINITY_DN54229_c0_g1_i1|m.72534,2
TRINITY_DN56462_c0_g1_i1|m.72721,3
TRINITY_DN57321_c0_g1_i1|m.72772,8
TRINITY_DN57402_c0_g1_i1|m.72791,19
TRINITY_DN57649_c0_g1_i1|m.72841,14
TRINITY_DN57961_c0_g1_i1|m.72916,4
TRINITY_DN58660_c0_g1_i1|m.73018,5
TRINITY_DN58788_c0_g1_i1|m.73055,13
TRINITY_DN58834_c0_g1_i1|m.73075,5
TRINITY_DN58900_c0_g1_i1|m.73085,5
TRINITY_DN59509_c0_g1_i1|m.73188,2
TRINITY_DN60328_c0_g1_i1|m.73302,5
TRINITY_DN60584_c0_g1_i1|m.73338,3
TRINITY_DN61299_c0_g1_i1|m.73407,21
TRINITY_DN61677_c0_g1_i1|m.73461,16
TRINITY_DN62411_c0_g1_i1|m.73526,11
TRINITY_DN63084_c0_g1_i1|m.73591,3
TRINITY_DN65098_c0_g1_i1|m.73768,4
TRINITY_DN65140_c0_g1_i1|m.73770,5
TRINITY_DN66538_c0_g1_i1|m.74054,16
TRINITY_DN68069_c0_g1_i1|m.74250,5
TRINITY_DN68089_c0_g1_i1|m.74266,5
TRINITY_DN69581_c0_g1_i1|m.74424,11
TRINITY_DN69693_c0_g1_i1|m.74440,5
TRINITY_DN70331_c0_g1_i1|m.74500,3
TRINITY_DN70475_c0_g1_i1|m.74508,3
TRINITY_DN70721_c0_g1_i1|m.74516,2
TRINITY_DN70767_c0_g1_i1|m.74519,3
TRINITY_DN72242_c0_g1_i1|m.74622,3
TRINITY_DN72584_c0_g1_i1|m.74701,6
TRINITY_DN74934_c0_g1_i1|m.75088,5
TRINITY_DN75299_c0_g1_i1|m.75130,5
TRINITY_DN75577_c0_g1_i1|m.75164,18
TRINITY_DN75625_c0_g1_i1|m.75174,10
TRINITY_DN76056_c0_g1_i1|m.75230,2
TRINITY_DN76319_c0_g1_i1|m.75265,2
TRINITY_DN76697_c0_g1_i1|m.75296,2
TRINITY_DN77148_c0_g1_i1|m.75346,12
TRINITY_DN78229_c0_g1_i1|m.75452,5
